TIME,ENERGY
2024-01-01 00:00:00,380.17639628869716
2024-01-01 00:15:00,291.55017871003463
2024-01-01 00:30:00,2982.256609890443
2024-01-01 00:45:00,1541.1168151108254
2024-01-01 01:00:00,364.47979003658855
2024-01-01 01:15:00,2998.789791558625
2024-01-01 01:30:00,50.874581591057094
2024-01-01 01:45:00,1651.8558368137287
2024-01-01 02:00:00,1122.2761207389349
2024-01-01 02:15:00,1748.4035137900048
2024-01-01 02:30:00,1135.7533509384336
2024-01-01 02:45:00,953.7670145326266
2024-01-01 03:00:00,1431.0157928168085
2024-01-01 03:15:00,1636.8147624401274
2024-01-01 03:30:00,589.2970800982575
2024-01-01 03:45:00,1402.4723646448076
2024-01-01 04:00:00,626.6408855711239
2024-01-01 04:15:00,3.059789059830833
2024-01-01 04:30:00,2623.4828174607983
2024-01-01 04:45:00,1546.816507908247
2024-01-01 05:00:00,1043.3513955153462
2024-01-01 05:15:00,1004.5937956849808
2024-01-01 05:30:00,2425.006578339996
2024-01-01 05:45:00,182.54823045967692
2024-01-01 06:00:00,371.093324320825
2024-01-01 06:15:00,2200.227320213691
2024-01-01 06:30:00,924.3115815680252
2024-01-01 06:45:00,1121.6677738974586
2024-01-01 07:00:00,1015.8132088467171
2024-01-01 07:15:00,1859.0192841905528
2024-01-01 07:30:00,700.1128259278287
2024-01-01 07:45:00,1104.5546810349008
2024-01-01 08:00:00,271.5031843723594
2024-01-01 08:15:00,1967.0617839261158
2024-01-01 08:30:00,1126.7332965876737
2024-01-01 08:45:00,1377.6017351138507
2024-01-01 09:00:00,23.14145392121743
2024-01-01 09:15:00,2506.4005776400077
2024-01-01 09:30:00,1078.7841572502016
2024-01-01 09:45:00,1322.4738111885742
2024-01-01 10:00:00,872.3844877192465
2024-01-01 10:15:00,1445.6889234653042
2024-01-01 10:30:00,2279.8210999817306
2024-01-01 10:45:00,749.4054888337187
2024-01-01 11:00:00,605.8473171970859
2024-01-01 11:15:00,964.996923707955
2024-01-01 11:30:00,2954.390802016896
2024-01-01 11:45:00,1034.764957078063
2024-01-01 12:00:00,1935.5524810472714
2024-01-01 12:15:00,2367.947120173941
2024-01-01 12:30:00,430.3214546055331
2024-01-01 12:45:00,1617.878944173254
2024-01-01 13:00:00,662.4588037438506
2024-01-01 13:15:00,1281.8072639985294
2024-01-01 13:30:00,399.3765528600227
2024-01-01 13:45:00,4101.3573793975975
2024-01-01 14:00:00,571.1719301892286
2024-01-01 14:15:00,2639.6918372991895
2024-01-01 14:30:00,469.5348045337464
2024-01-01 14:45:00,2441.4014279778357
2024-01-01 15:00:00,1736.3550108408958
2024-01-01 15:15:00,811.8464291584905
2024-01-01 15:30:00,792.9696148719484
2024-01-01 15:45:00,2738.9289451286654
2024-01-01 16:00:00,3213.2497190641743
2024-01-01 16:15:00,987.5788778700477
2024-01-01 16:30:00,1479.1498491414036
2024-01-01 16:45:00,93.92155392437398
2024-01-01 17:00:00,299.3196290426672
2024-01-01 17:15:00,1135.4630158339749
2024-01-01 17:30:00,2599.8205404743885
2024-01-01 17:45:00,1893.6968146489694
2024-01-01 18:00:00,984.3549573072587
2024-01-01 18:15:00,1781.0846953890843
2024-01-01 18:30:00,2766.2497453545398
2024-01-01 18:45:00,346.410601949118
2024-01-01 19:00:00,1560.4571387404999
2024-01-01 19:15:00,2313.7525176900554
2024-01-01 19:30:00,1679.39154706944
2024-01-01 19:45:00,797.9987965000053
2024-01-01 20:00:00,753.116075325213
2024-01-01 20:15:00,1374.1905790107583
2024-01-01 20:30:00,1642.3260274932738
2024-01-01 20:45:00,2706.367318170754
2024-01-01 21:00:00,265.21154821768505
2024-01-01 21:15:00,1844.3436994794622
2024-01-01 21:30:00,1728.2860263089815
2024-01-01 21:45:00,2608.558725993871
2024-01-01 22:00:00,3053.1213961380927
2024-01-01 22:15:00,525.1001760278846
2024-01-01 22:30:00,2136.6810661380105
2024-01-01 22:45:00,693.6973616960125
2024-01-01 23:00:00,702.0539150111655
2024-01-01 23:15:00,299.4594106841774
2024-01-01 23:30:00,3739.5035096078773
2024-01-01 23:45:00,1819.8831646967792
2024-01-02 00:00:00,4259.598312939574
2024-01-02 00:15:00,55.157764908582145
2024-01-02 00:30:00,20.862065977327983
2024-01-02 00:45:00,2098.0818561745164
2024-01-02 01:00:00,641.2186412802304
2024-01-02 01:15:00,1813.2355711230482
2024-01-02 01:30:00,1774.7941664725242
2024-01-02 01:45:00,2233.6516211241965
2024-01-02 02:00:00,1180.4649994434494
2024-01-02 02:15:00,1932.141255055651
2024-01-02 02:30:00,1829.0488349475163
2024-01-02 02:45:00,1437.844910553383
2024-01-02 03:00:00,3586.7152274974646
2024-01-02 03:15:00,1168.5569287906897
2024-01-02 03:30:00,958.3188851675733
2024-01-02 03:45:00,764.5089585442729
2024-01-02 04:00:00,1999.6704867727087
2024-01-02 04:15:00,917.0915430732503
2024-01-02 04:30:00,161.46518525457773
2024-01-02 04:45:00,3647.6727848994624
2024-01-02 05:00:00,1604.192541191534
2024-01-02 05:15:00,473.92918090977685
2024-01-02 05:30:00,1629.9382049400876
2024-01-02 05:45:00,2663.9400729586014
2024-01-02 06:00:00,914.6915593705111
2024-01-02 06:15:00,2704.753900444816
2024-01-02 06:30:00,1757.0892362455704
2024-01-02 06:45:00,50.2653039391029
2024-01-02 07:00:00,2257.078693023293
2024-01-02 07:15:00,755.7370073420605
2024-01-02 07:30:00,32.63138759715507
2024-01-02 07:45:00,2454.3529120374924
2024-01-02 08:00:00,1798.1810180461034
2024-01-02 08:15:00,1812.8516625347834
2024-01-02 08:30:00,1997.2380297932236
2024-01-02 08:45:00,120.22928962588969
2024-01-02 09:00:00,3429.0327951636555
2024-01-02 09:15:00,1601.1423295220368
2024-01-02 09:30:00,174.64850063517645
2024-01-02 09:45:00,1159.5763746791301
2024-01-02 10:00:00,2242.4330433003106
2024-01-02 10:15:00,494.3250198696657
2024-01-02 10:30:00,3137.7726780879552
2024-01-02 10:45:00,1452.5692587420706
2024-01-02 11:00:00,3577.794829700784
2024-01-02 11:15:00,3140.890419354911
2024-01-02 11:30:00,601.8564363597903
2024-01-02 11:45:00,156.7583145845143
2024-01-02 12:00:00,3279.7580074998073
2024-01-02 12:15:00,1671.4758314108744
2024-01-02 12:30:00,558.9058764637717
2024-01-02 12:45:00,2180.960284625547
2024-01-02 13:00:00,144.98659696230703
2024-01-02 13:15:00,8.535792958653321
2024-01-02 13:30:00,2666.6744665132387
2024-01-02 13:45:00,5000.303143565801
2024-01-02 14:00:00,3514.12618646231
2024-01-02 14:15:00,1508.8830829794506
2024-01-02 14:30:00,319.87864795862015
2024-01-02 14:45:00,2402.312082599619
2024-01-02 15:00:00,6253.428447109506
2024-01-02 15:15:00,607.6259746337498
2024-01-02 15:30:00,106.65153993455054
2024-01-02 15:45:00,835.5940383221941
2024-01-02 16:00:00,1305.8506093759474
2024-01-02 16:15:00,828.2480470266722
2024-01-02 16:30:00,1476.867712325226
2024-01-02 16:45:00,4195.633631272155
2024-01-02 17:00:00,5037.850332964311
2024-01-02 17:15:00,573.1545748233651
2024-01-02 17:30:00,314.1590350925884
2024-01-02 17:45:00,1769.5360571197361
2024-01-02 18:00:00,4628.408386630668
2024-01-02 18:15:00,1948.556996493206
2024-01-02 18:30:00,491.83112513116026
2024-01-02 18:45:00,558.2034917449658
2024-01-02 19:00:00,206.22187898794866
2024-01-02 19:15:00,1825.7083250444334
2024-01-02 19:30:00,5754.227308728784
2024-01-02 19:45:00,229.74248723883247
2024-01-02 20:00:00,1263.9932875090933
2024-01-02 20:15:00,1564.6353771565616
2024-01-02 20:30:00,4405.253383287511
2024-01-02 20:45:00,936.9179520468344
2024-01-02 21:00:00,1325.646409713388
2024-01-02 21:15:00,4297.5360819362795
2024-01-02 21:30:00,2844.0345746239777
2024-01-02 21:45:00,16.782933726354177
2024-01-02 22:00:00,2699.1188205555104
2024-01-02 22:15:00,2782.5335776051534
2024-01-02 22:30:00,760.4587071844494
2024-01-02 22:45:00,2012.988894654889
2024-01-02 23:00:00,5452.064264880666
2024-01-02 23:15:00,200.88858281674936
2024-01-02 23:30:00,1023.9089228884188
2024-01-02 23:45:00,1312.438229414167
2024-01-03 00:00:00,1087.8726330091117
2024-01-03 00:15:00,290.48835853365927
2024-01-03 00:30:00,164.91835440109122
2024-01-03 00:45:00,5687.220654056138
2024-01-03 01:00:00,710.9712123088584
2024-01-03 01:15:00,2942.409876899742
2024-01-03 01:30:00,1948.3033080725854
2024-01-03 01:45:00,1328.5156027188145
2024-01-03 02:00:00,3889.8795802074383
2024-01-03 02:15:00,1242.5558506068169
2024-01-03 02:30:00,43.82939742125898
2024-01-03 02:45:00,1416.8351717644853
2024-01-03 03:00:00,1080.757212960796
2024-01-03 03:15:00,574.5329824276695
2024-01-03 03:30:00,3955.532707292901
2024-01-03 03:45:00,654.4770973186348
2024-01-03 04:00:00,1012.0312839876542
2024-01-03 04:15:00,1152.7205472175574
2024-01-03 04:30:00,2114.737005198273
2024-01-03 04:45:00,1844.611163596516
2024-01-03 05:00:00,725.8008509520859
2024-01-03 05:15:00,2547.735394082771
2024-01-03 05:30:00,552.6451835690468
2024-01-03 05:45:00,2230.3185713960966
2024-01-03 06:00:00,2977.7915463373447
2024-01-03 06:15:00,683.2078979060697
2024-01-03 06:30:00,33.835838985972025
2024-01-03 06:45:00,2062.1647167706133
2024-01-03 07:00:00,2646.603531355619
2024-01-03 07:15:00,568.4699720546461
2024-01-03 07:30:00,513.4082793104426
2024-01-03 07:45:00,2059.0182172792925
2024-01-03 08:00:00,576.5635227306095
2024-01-03 08:15:00,633.7908645199761
2024-01-03 08:30:00,3189.558366647198
2024-01-03 08:45:00,1452.9872461022157
2024-01-03 09:00:00,1690.0091790229144
2024-01-03 09:15:00,6.729231626228802
2024-01-03 09:30:00,4540.38669685296
2024-01-03 09:45:00,507.1748924978973
2024-01-03 10:00:00,2188.4346643378626
2024-01-03 10:15:00,940.6445415489018
2024-01-03 10:30:00,3029.9359448291934
2024-01-03 10:45:00,715.7848492840424
2024-01-03 11:00:00,834.2216910245874
2024-01-03 11:15:00,96.92442630054484
2024-01-03 11:30:00,4001.3662714349925
2024-01-03 11:45:00,2051.7876112398753
2024-01-03 12:00:00,590.4368825440114
2024-01-03 12:15:00,4455.243468273268
2024-01-03 12:30:00,1303.6665738652168
2024-01-03 12:45:00,685.2530753175051
2024-01-03 13:00:00,1296.6345111200617
2024-01-03 13:15:00,1457.70697434069
2024-01-03 13:30:00,3975.3961770855162
2024-01-03 13:45:00,208.86233745373315
2024-01-03 14:00:00,2497.3044130618673
2024-01-03 14:15:00,656.4328293589888
2024-01-03 14:30:00,3590.3224352353063
2024-01-03 14:45:00,118.24032234383911
2024-01-03 15:00:00,2395.290570229688
2024-01-03 15:15:00,1065.5563686313976
2024-01-03 15:30:00,1998.7753569782506
2024-01-03 15:45:00,1482.0777041606632
2024-01-03 16:00:00,1085.1326281628612
2024-01-03 16:15:00,1254.2345552604986
2024-01-03 16:30:00,3078.241545325965
2024-01-03 16:45:00,1562.0912712506756
2024-01-03 17:00:00,576.3237232149961
2024-01-03 17:15:00,370.4383104770787
2024-01-03 17:30:00,6156.759463304969
2024-01-03 17:45:00,436.27850300295705
2024-01-03 18:00:00,361.54591975988717
2024-01-03 18:15:00,1297.259716607336
2024-01-03 18:30:00,847.6697604050804
2024-01-03 18:45:00,5363.024603227697
2024-01-03 19:00:00,976.4146278206088
2024-01-03 19:15:00,3148.1836134438595
2024-01-03 19:30:00,345.9761867710255
2024-01-03 19:45:00,3698.925571964505
2024-01-03 20:00:00,1361.888490081449
2024-01-03 20:15:00,3208.110809847553
2024-01-03 20:30:00,1993.0648912165295
2024-01-03 20:45:00,1615.3358088544687
2024-01-03 21:00:00,110.09214352842514
2024-01-03 21:15:00,417.3477957426326
2024-01-03 21:30:00,3771.769087502585
2024-01-03 21:45:00,3768.9909732263577
2024-01-03 22:00:00,2298.2414088173873
2024-01-03 22:15:00,4094.5976530291946
2024-01-03 22:30:00,678.6325673232557
2024-01-03 22:45:00,423.2283708301622
2024-01-03 23:00:00,765.2968455245922
2024-01-03 23:15:00,3447.091907280174
2024-01-03 23:30:00,799.6288626473241
2024-01-03 23:45:00,1869.7823845479093
2024-01-04 00:00:00,1305.4914742616813
2024-01-04 00:15:00,2857.3811057150006
2024-01-04 00:30:00,319.80218344608033
2024-01-04 00:45:00,1721.8252365772373
2024-01-04 01:00:00,2147.21823591337
2024-01-04 01:15:00,2865.728793989098
2024-01-04 01:30:00,91.8905583390175
2024-01-04 01:45:00,707.1624117585156
2024-01-04 02:00:00,2673.8334936623974
2024-01-04 02:15:00,144.2277049772082
2024-01-04 02:30:00,812.865666846287
2024-01-04 02:45:00,1761.1731345141075
2024-01-04 03:00:00,1786.0158291459763
2024-01-04 03:15:00,223.88219592874304
2024-01-04 03:30:00,1579.6305474302599
2024-01-04 03:45:00,1511.771427495021
2024-01-04 04:00:00,683.6072088031442
2024-01-04 04:15:00,61.00073591454961
2024-01-04 04:30:00,1162.3069709133674
2024-01-04 04:45:00,3060.3850843689384
2024-01-04 05:00:00,807.7137904449947
2024-01-04 05:15:00,1436.864246388417
2024-01-04 05:30:00,1542.525334318966
2024-01-04 05:45:00,1147.4966288476223
2024-01-04 06:00:00,1756.721281197167
2024-01-04 06:15:00,1583.8564992561016
2024-01-04 06:30:00,401.09600650381446
2024-01-04 06:45:00,1236.4262130429167
2024-01-04 07:00:00,494.36840574835395
2024-01-04 07:15:00,356.2409701035371
2024-01-04 07:30:00,1721.6695534864155
2024-01-04 07:45:00,2775.521070661693
2024-01-04 08:00:00,1040.658067923149
2024-01-04 08:15:00,906.2910455371123
2024-01-04 08:30:00,571.0495543828906
2024-01-04 08:45:00,3578.201332156848
2024-01-04 09:00:00,4757.946974404892
2024-01-04 09:15:00,516.2976375047917
2024-01-04 09:30:00,1049.4357836057711
2024-01-04 09:45:00,585.5196044845454
2024-01-04 10:00:00,2401.774855768889
2024-01-04 10:15:00,2999.7327893659844
2024-01-04 10:30:00,1374.199436951973
2024-01-04 10:45:00,622.3929179131544
2024-01-04 11:00:00,1776.5255380105577
2024-01-04 11:15:00,2795.3407312617564
2024-01-04 11:30:00,1170.0792711769473
2024-01-04 11:45:00,1694.3544595507394
2024-01-04 12:00:00,1818.7503562711047
2024-01-04 12:15:00,3463.916094772305
2024-01-04 12:30:00,963.8059332442776
2024-01-04 12:45:00,1209.1276157123136
2024-01-04 13:00:00,2146.773838474401
2024-01-04 13:15:00,3310.5256314074722
2024-01-04 13:30:00,1294.0563251120768
2024-01-04 13:45:00,612.2442050060502
2024-01-04 14:00:00,857.6319049463648
2024-01-04 14:15:00,1855.7255035698215
2024-01-04 14:30:00,1320.8057939073651
2024-01-04 14:45:00,3293.1367975764497
2024-01-04 15:00:00,1340.8656420522339
2024-01-04 15:15:00,1164.158076732753
2024-01-04 15:30:00,2765.7136933360416
2024-01-04 15:45:00,2273.2625878789718
2024-01-04 16:00:00,1810.6780431816594
2024-01-04 16:15:00,3592.1609084291654
2024-01-04 16:30:00,95.19631719876506
2024-01-04 16:45:00,2097.66473119041
2024-01-04 17:00:00,50.65279547123042
2024-01-04 17:15:00,353.20659737428434
2024-01-04 17:30:00,3060.700628940225
2024-01-04 17:45:00,4294.339978214259
2024-01-04 18:00:00,1317.2068300770618
2024-01-04 18:15:00,131.30921765233217
2024-01-04 18:30:00,1503.2518380384229
2024-01-04 18:45:00,5005.232114232183
2024-01-04 19:00:00,772.864191483488
2024-01-04 19:15:00,281.53650474174816
2024-01-04 19:30:00,4257.004323927318
2024-01-04 19:45:00,3004.594979847446
2024-01-04 20:00:00,1069.2084040314617
2024-01-04 20:15:00,166.2725693242478
2024-01-04 20:30:00,4793.978636729202
2024-01-04 20:45:00,2364.5403899150892
2024-01-04 21:00:00,2611.915589849811
2024-01-04 21:15:00,3372.206592564144
2024-01-04 21:30:00,1379.363516286122
2024-01-04 21:45:00,844.114301299924
2024-01-04 22:00:00,1684.220803643141
2024-01-04 22:15:00,3176.7777973529323
2024-01-04 22:30:00,1104.608800896865
2024-01-04 22:45:00,1794.1925981070622
2024-01-04 23:00:00,1201.1227734334627
2024-01-04 23:15:00,5168.841100631969
2024-01-04 23:30:00,189.1189399008081
2024-01-04 23:45:00,625.3171860337595
2024-01-05 00:00:00,743.4900894859155
2024-01-05 00:15:00,1927.2225718530356
2024-01-05 00:30:00,1154.6086046851608
2024-01-05 00:45:00,2515.478733975887
2024-01-05 01:00:00,2285.644167885974
2024-01-05 01:15:00,417.4800575567595
2024-01-05 01:30:00,1390.6035524610445
2024-01-05 01:45:00,1642.8722220962218
2024-01-05 02:00:00,52.64202445699096
2024-01-05 02:15:00,375.9101595212033
2024-01-05 02:30:00,1704.2893866102459
2024-01-05 02:45:00,3187.35842941156
2024-01-05 03:00:00,605.2295355338537
2024-01-05 03:15:00,0.163722197932209
2024-01-05 03:30:00,3059.934039304657
2024-01-05 03:45:00,1378.3727029635563
2024-01-05 04:00:00,231.68319808487092
2024-01-05 04:15:00,1881.046716093762
2024-01-05 04:30:00,1807.66910480572
2024-01-05 04:45:00,1002.6009810156468
2024-01-05 05:00:00,1860.6958697223895
2024-01-05 05:15:00,748.7175481533437
2024-01-05 05:30:00,2195.036583755906
2024-01-05 05:45:00,52.94999836836109
2024-01-05 06:00:00,226.11993658329953
2024-01-05 06:15:00,2091.3462424312634
2024-01-05 06:30:00,113.26569095833659
2024-01-05 06:45:00,2521.0681300271012
2024-01-05 07:00:00,3205.7192604003917
2024-01-05 07:15:00,190.4636806107391
2024-01-05 07:30:00,771.6239211936738
2024-01-05 07:45:00,1190.5931377951956
2024-01-05 08:00:00,454.9587685915894
2024-01-05 08:15:00,1499.2007437168993
2024-01-05 08:30:00,1410.0777879732768
2024-01-05 08:45:00,2688.562699718234
2024-01-05 09:00:00,1277.4371993457423
2024-01-05 09:15:00,159.89041759409645
2024-01-05 09:30:00,2327.005806971308
2024-01-05 09:45:00,3128.166576088853
2024-01-05 10:00:00,1159.2568168860835
2024-01-05 10:15:00,431.96776728027686
2024-01-05 10:30:00,699.3777678289883
2024-01-05 10:45:00,5091.097648004651
2024-01-05 11:00:00,1929.9189765735218
2024-01-05 11:15:00,1232.8217781008552
2024-01-05 11:30:00,4335.778850422704
2024-01-05 11:45:00,39.18039490291813
2024-01-05 12:00:00,143.10695146454538
2024-01-05 12:15:00,2592.877081038458
2024-01-05 12:30:00,5916.233586871924
2024-01-05 12:45:00,206.48238062507286
